Time,[NO],[sGC],[6C-sGC-NO],[5C-sGC-NO],Absorbance
8.690000e-02,1.060029e-06,2.874104e-11,4.578597e-07,1.211158e-08,3.077944e-02
8.716505e-02,1.060029e-06,2.870729e-11,4.578214e-07,1.214992e-08,3.077867e-02
8.789010e-02,1.060029e-06,2.862097e-11,4.577166e-07,1.225481e-08,3.077656e-02
8.970000e-02,1.060028e-06,2.843903e-11,4.574551e-07,1.251651e-08,3.077132e-02
8.970000e-02,1.060028e-06,2.843903e-11,4.574551e-07,1.251651e-08,3.077132e-02
8.996647e-02,1.060028e-06,2.841585e-11,4.574166e-07,1.255503e-08,3.077055e-02
9.070039e-02,1.060028e-06,2.835605e-11,4.573105e-07,1.266110e-08,3.076842e-02
9.269120e-02,1.060028e-06,2.821976e-11,4.570231e-07,1.294870e-08,3.076266e-02
9.540000e-02,1.060028e-06,2.808152e-11,4.566322e-07,1.333973e-08,3.075483e-02
9.540000e-02,1.060028e-06,2.808152e-11,4.566322e-07,1.333973e-08,3.075483e-02
9.566926e-02,1.060028e-06,2.807014e-11,4.565934e-07,1.337858e-08,3.075406e-02
9.642068e-02,1.060028e-06,2.804018e-11,4.564850e-07,1.348698e-08,3.075189e-02
9.847607e-02,1.060028e-06,2.796997e-11,4.561887e-07,1.378337e-08,3.074595e-02
1.020000e-01,1.060028e-06,2.787944e-11,4.556810e-07,1.429107e-08,3.073580e-02
1.020000e-01,1.060028e-06,2.787944e-11,4.556810e-07,1.429107e-08,3.073580e-02
1.022723e-01,1.060028e-06,2.787363e-11,4.556418e-07,1.433028e-08,3.073501e-02
1.030432e-01,1.060028e-06,2.785791e-11,4.555309e-07,1.444126e-08,3.073279e-02
1.050000e-01,1.060028e-06,2.782209e-11,4.552493e-07,1.472284e-08,3.072716e-02
1.050000e-01,1.060028e-06,2.782209e-11,4.552493e-07,1.472284e-08,3.072716e-02
1.052736e-01,1.060028e-06,2.781750e-11,4.552100e-07,1.476221e-08,3.072637e-02
1.060531e-01,1.060028e-06,2.780487e-11,4.550979e-07,1.487431e-08,3.072413e-02
1.082129e-01,1.060028e-06,2.777296e-11,4.547874e-07,1.518480e-08,3.071791e-02
1.120000e-01,1.060028e-06,2.772501e-11,4.542436e-07,1.572872e-08,3.070703e-02
1.120000e-01,1.060028e-06,2.772501e-11,4.542436e-07,1.572872e-08,3.070703e-02
1.122766e-01,1.060028e-06,2.772181e-11,4.542039e-07,1.576843e-08,3.070624e-02
1.130755e-01,1.060028e-06,2.771273e-11,4.540892e-07,1.588306e-08,3.070395e-02
1.153085e-01,1.060028e-06,2.768850e-11,4.537690e-07,1.620335e-08,3.069754e-02
1.190000e-01,1.060028e-06,2.765120e-11,4.532400e-07,1.673236e-08,3.068696e-02
1.190000e-01,1.060028e-06,2.765120e-11,4.532400e-07,1.673236e-08,3.068696e-02
1.192776e-01,1.060028e-06,2.764850e-11,4.532002e-07,1.677211e-08,3.068616e-02
1.200893e-01,1.060028e-06,2.764066e-11,4.530840e-07,1.688835e-08,3.068384e-02
1.223803e-01,1.060028e-06,2.761898e-11,4.527561e-07,1.721623e-08,3.067728e-02
1.276424e-01,1.060028e-06,2.757084e-11,4.520040e-07,1.796844e-08,3.066223e-02
1.379196e-01,1.060027e-06,2.747994e-11,4.505386e-07,1.943395e-08,3.063291e-02
1.430000e-01,1.060027e-06,2.743567e-11,4.498159e-07,2.015663e-08,3.061846e-02
1.430000e-01,1.060027e-06,2.743567e-11,4.498159e-07,2.015663e-08,3.061846e-02
1.432776e-01,1.060027e-06,2.743325e-11,4.497765e-07,2.019608e-08,3.061767e-02
1.441214e-01,1.060027e-06,2.742592e-11,4.496566e-07,2.031599e-08,3.061527e-02
1.465777e-01,1.060027e-06,2.740460e-11,4.493077e-07,2.066485e-08,3.060829e-02
1.520000e-01,1.060027e-06,2.735763e-11,4.485386e-07,2.143402e-08,3.059291e-02
1.520000e-01,1.060027e-06,2.735763e-11,4.485386e-07,2.143402e-08,3.059291e-02
1.522776e-01,1.060027e-06,2.735523e-11,4.484993e-07,2.147335e-08,3.059212e-02
1.531323e-01,1.060027e-06,2.734784e-11,4.483782e-07,2.159447e-08,3.058970e-02
1.556461e-01,1.060027e-06,2.732612e-11,4.480222e-07,2.195047e-08,3.058258e-02
1.616118e-01,1.060027e-06,2.727464e-11,4.471785e-07,2.279422e-08,3.056570e-02
1.620000e-01,1.060027e-06,2.727130e-11,4.471237e-07,2.284907e-08,3.056460e-02
1.620000e-01,1.060027e-06,2.727130e-11,4.471237e-07,2.284907e-08,3.056460e-02
1.622776e-01,1.060027e-06,2.726891e-11,4.470845e-07,2.288828e-08,3.056382e-02
1.631439e-01,1.060027e-06,2.726144e-11,4.469621e-07,2.301064e-08,3.056137e-02
1.657190e-01,1.060027e-06,2.723927e-11,4.465986e-07,2.337418e-08,3.055410e-02
1.718827e-01,1.060027e-06,2.718627e-11,4.457297e-07,2.424313e-08,3.053671e-02
1.720000e-01,1.060027e-06,2.718526e-11,4.457132e-07,2.425965e-08,3.053638e-02
1.720000e-01,1.060027e-06,2.718526e-11,4.457132e-07,2.425965e-08,3.053638e-02
1.722776e-01,1.060027e-06,2.718288e-11,4.456741e-07,2.429873e-08,3.053560e-02
1.731549e-01,1.060027e-06,2.717534e-11,4.455506e-07,2.442226e-08,3.053313e-02
1.757891e-01,1.060027e-06,2.715274e-11,4.451799e-07,2.479296e-08,3.052572e-02
1.780000e-01,1.060027e-06,2.713377e-11,4.448690e-07,2.510384e-08,3.051950e-02
1.780000e-01,1.060027e-06,2.713377e-11,4.448690e-07,2.510384e-08,3.051950e-02
1.782776e-01,1.060027e-06,2.713140e-11,4.448300e-07,2.514286e-08,3.051872e-02
1.791612e-01,1.060027e-06,2.712382e-11,4.447058e-07,2.526704e-08,3.051623e-02
1.818299e-01,1.060027e-06,2.710096e-11,4.443310e-07,2.564187e-08,3.050873e-02
1.882984e-01,1.060027e-06,2.704563e-11,4.434239e-07,2.654909e-08,3.049059e-02
1.890000e-01,1.060027e-06,2.703964e-11,4.433256e-07,2.664739e-08,3.048862e-02
1.890000e-01,1.060027e-06,2.703964e-11,4.433256e-07,2.664739e-08,3.048862e-02
1.892776e-01,1.060027e-06,2.703727e-11,4.432867e-07,2.668626e-08,3.048784e-02
1.901724e-01,1.060027e-06,2.702962e-11,4.431614e-07,2.681159e-08,3.048534e-02
1.929024e-01,1.060027e-06,2.700632e-11,4.427793e-07,2.719369e-08,3.047769e-02
1.950000e-01,1.060027e-06,2.698843e-11,4.424860e-07,2.748705e-08,3.047182e-02
1.950000e-01,1.060027e-06,2.698843e-11,4.424860e-07,2.748705e-08,3.047182e-02
1.952776e-01,1.060027e-06,2.698606e-11,4.424472e-07,2.752585e-08,3.047105e-02
1.961784e-01,1.060027e-06,2.697838e-11,4.423213e-07,2.765176e-08,3.046853e-02
1.989409e-01,1.060027e-06,2.695485e-11,4.419354e-07,2.803768e-08,3.046081e-02
2.057191e-01,1.060027e-06,2.689718e-11,4.409900e-07,2.898315e-08,3.044190e-02
2.080000e-01,1.060027e-06,2.687781e-11,4.406723e-07,2.930086e-08,3.043554e-02
2.080000e-01,1.060027e-06,2.687781e-11,4.406723e-07,2.930086e-08,3.043554e-02
2.082776e-01,1.060027e-06,2.687545e-11,4.406336e-07,2.933950e-08,3.043477e-02
2.091907e-01,1.060027e-06,2.686770e-11,4.405065e-07,2.946661e-08,3.043223e-02
2.120216e-01,1.060027e-06,2.684368e-11,4.401127e-07,2.986045e-08,3.042435e-02
2.190280e-01,1.060027e-06,2.678432e-11,4.391395e-07,3.083369e-08,3.040488e-02
2.210000e-01,1.060027e-06,2.676764e-11,4.388660e-07,3.110721e-08,3.039941e-02
2.210000e-01,1.060027e-06,2.676764e-11,4.388660e-07,3.110721e-08,3.039941e-02
2.212776e-01,1.060027e-06,2.676529e-11,4.388275e-07,3.114570e-08,3.039864e-02
2.222024e-01,1.060027e-06,2.675747e-11,4.386993e-07,3.127391e-08,3.039607e-02
2.250992e-01,1.060027e-06,2.673300e-11,4.382980e-07,3.167526e-08,3.038805e-02
2.280000e-01,1.060027e-06,2.670851e-11,4.378965e-07,3.207678e-08,3.038001e-02
2.280000e-01,1.060027e-06,2.670851e-11,4.378965e-07,3.207678e-08,3.038001e-02
2.282776e-01,1.060027e-06,2.670617e-11,4.378581e-07,3.211518e-08,3.037925e-02
2.292085e-01,1.060027e-06,2.669831e-11,4.377293e-07,3.224396e-08,3.037667e-02
2.321399e-01,1.060027e-06,2.667360e-11,4.373242e-07,3.264918e-08,3.036856e-02
2.394846e-01,1.060027e-06,2.661178e-11,4.363105e-07,3.366287e-08,3.034829e-02
2.430000e-01,1.060027e-06,2.658224e-11,4.358262e-07,3.414721e-08,3.033860e-02
2.430000e-01,1.060027e-06,2.658224e-11,4.358262e-07,3.414721e-08,3.033860e-02
2.432776e-01,1.060027e-06,2.657991e-11,4.357880e-07,3.418543e-08,3.033783e-02
2.442212e-01,1.060027e-06,2.657198e-11,4.356581e-07,3.431533e-08,3.033523e-02
2.472243e-01,1.060027e-06,2.654679e-11,4.352449e-07,3.472851e-08,3.032697e-02
2.548138e-01,1.060026e-06,2.648321e-11,4.342026e-07,3.577095e-08,3.030612e-02
2.670000e-01,1.060026e-06,2.638145e-11,4.325341e-07,3.743955e-08,3.027274e-02
2.670000e-01,1.060026e-06,2.638145e-11,4.325341e-07,3.743955e-08,3.027274e-02
2.672776e-01,1.060026e-06,2.637913e-11,4.324961e-07,3.747747e-08,3.027198e-02
2.682402e-01,1.060026e-06,2.637111e-11,4.323646e-07,3.760899e-08,3.026935e-02
2.713529e-01,1.060026e-06,2.634519e-11,4.319397e-07,3.803399e-08,3.026085e-02
2.793199e-01,1.060026e-06,2.627897e-11,4.308538e-07,3.911988e-08,3.023913e-02
2.840000e-01,1.060026e-06,2.624014e-11,4.302173e-07,3.975648e-08,3.022639e-02
2.840000e-01,1.060026e-06,2.624014e-11,4.302173e-07,3.975648e-08,3.022639e-02
2.842776e-01,1.060026e-06,2.623784e-11,4.301796e-07,3.979421e-08,3.022564e-02
2.852528e-01,1.060026e-06,2.622976e-11,4.300470e-07,3.992674e-08,3.022299e-02
2.884397e-01,1.060026e-06,2.620336e-11,4.296143e-07,4.035952e-08,3.021433e-02
2.930000e-01,1.060026e-06,2.616564e-11,4.289958e-07,4.097804e-08,3.020196e-02
2.930000e-01,1.060026e-06,2.616564e-11,4.289958e-07,4.097804e-08,3.020196e-02
2.932776e-01,1.060026e-06,2.616335e-11,4.289582e-07,4.101566e-08,3.020120e-02
2.942593e-01,1.060026e-06,2.615523e-11,4.288252e-07,4.114869e-08,3.019854e-02
2.974844e-01,1.060026e-06,2.612860e-11,4.283885e-07,4.158541e-08,3.018981e-02
3.058432e-01,1.060026e-06,2.605969e-11,4.272587e-07,4.271524e-08,3.016721e-02
3.210000e-01,1.060026e-06,2.593521e-11,4.252177e-07,4.475635e-08,3.012638e-02
3.210000e-01,1.060026e-06,2.593521e-11,4.252177e-07,4.475635e-08,3.012638e-02
3.212776e-01,1.060026e-06,2.593293e-11,4.251804e-07,4.479363e-08,3.012563e-02
3.222786e-01,1.060026e-06,2.592474e-11,4.250460e-07,4.492807e-08,3.012294e-02
3.256183e-01,1.060026e-06,2.589740e-11,4.245978e-07,4.537631e-08,3.011398e-02
3.343820e-01,1.060026e-06,2.582580e-11,4.234239e-07,4.655027e-08,3.009049e-02
3.420000e-01,1.060026e-06,2.576372e-11,4.224061e-07,4.756812e-08,3.007013e-02
3.420000e-01,1.060026e-06,2.576372e-11,4.224061e-07,4.756812e-08,3.007013e-02
3.422776e-01,1.060026e-06,2.576147e-11,4.223691e-07,4.760515e-08,3.006939e-02
3.432922e-01,1.060026e-06,2.575321e-11,4.222337e-07,4.774052e-08,3.006668e-02
3.467141e-01,1.060026e-06,2.572539e-11,4.217775e-07,4.819673e-08,3.005756e-02
3.557712e-01,1.060026e-06,2.565189e-11,4.205725e-07,4.940187e-08,3.003345e-02
3.640000e-01,1.060026e-06,2.558529e-11,4.194806e-07,5.049378e-08,3.001161e-02
3.640000e-01,1.060026e-06,2.558529e-11,4.194806e-07,5.049378e-08,3.001161e-02
3.642776e-01,1.060026e-06,2.558305e-11,4.194439e-07,5.053056e-08,3.001087e-02
3.653058e-01,1.060026e-06,2.557474e-11,4.193076e-07,5.066679e-08,3.000815e-02
3.688108e-01,1.060026e-06,2.554644e-11,4.188436e-07,5.113082e-08,2.999887e-02
3.781670e-01,1.060025e-06,2.547105e-11,4.176075e-07,5.236701e-08,2.997414e-02
3.880000e-01,1.060025e-06,2.539206e-11,4.163124e-07,5.366224e-08,2.994823e-02
3.880000e-01,1.060025e-06,2.539206e-11,4.163124e-07,5.366224e-08,2.994823e-02
3.882776e-01,1.060025e-06,2.538983e-11,4.162759e-07,5.369875e-08,2.994750e-02
3.893200e-01,1.060025e-06,2.538147e-11,4.161388e-07,5.383580e-08,2.994476e-02
3.929124e-01,1.060025e-06,2.535268e-11,4.156668e-07,5.430780e-08,2.993531e-02
4.000000e-01,1.060025e-06,2.529599e-11,4.147373e-07,5.523745e-08,2.991672e-02
4.000000e-01,1.060025e-06,2.529599e-11,4.147373e-07,5.523745e-08,2.991672e-02
4.002776e-01,1.060025e-06,2.529377e-11,4.147009e-07,5.527381e-08,2.991599e-02
4.013268e-01,1.060025e-06,2.528539e-11,4.145635e-07,5.541124e-08,2.991324e-02
4.049618e-01,1.060025e-06,2.525637e-11,4.140877e-07,5.588702e-08,2.990372e-02
4.147911e-01,1.060025e-06,2.517807e-11,4.128040e-07,5.717082e-08,2.987804e-02
4.260000e-01,1.060025e-06,2.508909e-11,4.113450e-07,5.862995e-08,2.984886e-02
4.260000e-01,1.060025e-06,2.508909e-11,4.113450e-07,5.862995e-08,2.984886e-02
4.262776e-01,1.060025e-06,2.508689e-11,4.113089e-07,5.866601e-08,2.984813e-02
4.273411e-01,1.060025e-06,2.507846e-11,4.111707e-07,5.880418e-08,2.984537e-02
4.310660e-01,1.060025e-06,2.504897e-11,4.106873e-07,5.928770e-08,2.983570e-02
4.412258e-01,1.060025e-06,2.496871e-11,4.093714e-07,6.060367e-08,2.980937e-02
4.530000e-01,1.060025e-06,2.487602e-11,4.078517e-07,6.212347e-08,2.977897e-02
4.530000e-01,1.060025e-06,2.487602e-11,4.078517e-07,6.212347e-08,2.977897e-02
4.532776e-01,1.060025e-06,2.487384e-11,4.078159e-07,6.215922e-08,2.977826e-02
4.543554e-01,1.060025e-06,2.486538e-11,4.076771e-07,6.229805e-08,2.977548e-02
4.581704e-01,1.060025e-06,2.483543e-11,4.071861e-07,6.278904e-08,2.976566e-02
4.686646e-01,1.060025e-06,2.475324e-11,4.058386e-07,6.413663e-08,2.973870e-02
4.820000e-01,1.060025e-06,2.464920e-11,4.041327e-07,6.584263e-08,2.970458e-02
4.820000e-01,1.060025e-06,2.464920e-11,4.041327e-07,6.584263e-08,2.970458e-02
4.822776e-01,1.060025e-06,2.464704e-11,4.040973e-07,6.587806e-08,2.970387e-02
4.833700e-01,1.060025e-06,2.463853e-11,4.039579e-07,6.601748e-08,2.970108e-02
4.872785e-01,1.060025e-06,2.460814e-11,4.034595e-07,6.651591e-08,2.969111e-02
4.981230e-01,1.060025e-06,2.452399e-11,4.020799e-07,6.789561e-08,2.966351e-02
5.130000e-01,1.060024e-06,2.440902e-11,4.001949e-07,6.978069e-08,2.962580e-02
5.130000e-01,1.060024e-06,2.440902e-11,4.001949e-07,6.978069e-08,2.962580e-02
5.132776e-01,1.060024e-06,2.440688e-11,4.001598e-07,6.981577e-08,2.962510e-02
5.143849e-01,1.060024e-06,2.439835e-11,4.000199e-07,6.995571e-08,2.962230e-02
5.183902e-01,1.060024e-06,2.436750e-11,3.995142e-07,7.046147e-08,2.961218e-02
5.290000e-01,1.060024e-06,2.428598e-11,3.981776e-07,7.179812e-08,2.958545e-02
5.290000e-01,1.060024e-06,2.428598e-11,3.981776e-07,7.179812e-08,2.958545e-02
5.292776e-01,1.060024e-06,2.428385e-11,3.981427e-07,7.183303e-08,2.958475e-02
5.303878e-01,1.060024e-06,2.427534e-11,3.980031e-07,7.197262e-08,2.958196e-02
5.344284e-01,1.060024e-06,2.424438e-11,3.974955e-07,7.248025e-08,2.957180e-02
5.457928e-01,1.060024e-06,2.415752e-11,3.960713e-07,7.390456e-08,2.954331e-02
5.630000e-01,1.060024e-06,2.402658e-11,3.939245e-07,7.605143e-08,2.950037e-02
5.630000e-01,1.060024e-06,2.402658e-11,3.939245e-07,7.605143e-08,2.950037e-02
5.632776e-01,1.060024e-06,2.402448e-11,3.938900e-07,7.608596e-08,2.949967e-02
5.643878e-01,1.060024e-06,2.401605e-11,3.937519e-07,7.622406e-08,2.949691e-02
5.684839e-01,1.060024e-06,2.398501e-11,3.932429e-07,7.673315e-08,2.948673e-02
5.801310e-01,1.060024e-06,2.389694e-11,3.917990e-07,7.817714e-08,2.945784e-02
6.000000e-01,1.060024e-06,2.374745e-11,3.893480e-07,8.062827e-08,2.940881e-02
6.000000e-01,1.060024e-06,2.374745e-11,3.893480e-07,8.062827e-08,2.940881e-02
6.002776e-01,1.060024e-06,2.374537e-11,3.893139e-07,8.066240e-08,2.940813e-02
6.013878e-01,1.060024e-06,2.373704e-11,3.891774e-07,8.079889e-08,2.940540e-02
6.055418e-01,1.060024e-06,2.370592e-11,3.886671e-07,8.130915e-08,2.939519e-02
6.174864e-01,1.060024e-06,2.361667e-11,3.872037e-07,8.277267e-08,2.936592e-02
6.453480e-01,1.060023e-06,2.340976e-11,3.838114e-07,8.616516e-08,2.929805e-02
6.790000e-01,1.060023e-06,2.316228e-11,3.797538e-07,9.022303e-08,2.921688e-02
6.790000e-01,1.060023e-06,2.316228e-11,3.797538e-07,9.022303e-08,2.921688e-02
6.792776e-01,1.060023e-06,2.316025e-11,3.797205e-07,9.025631e-08,2.921622e-02
6.803878e-01,1.060023e-06,2.315213e-11,3.795874e-07,9.038942e-08,2.921355e-02
6.846575e-01,1.060023e-06,2.312094e-11,3.790760e-07,9.090092e-08,2.920332e-02
6.972075e-01,1.060023e-06,2.302949e-11,3.775766e-07,9.240040e-08,2.917333e-02
7.230000e-01,1.060023e-06,2.284267e-11,3.745136e-07,9.546357e-08,2.911205e-02
7.230000e-01,1.060023e-06,2.284267e-11,3.745136e-07,9.546357e-08,2.911205e-02
7.232776e-01,1.060023e-06,2.284067e-11,3.744808e-07,9.549639e-08,2.911140e-02
7.243878e-01,1.060023e-06,2.283266e-11,3.743495e-07,9.562766e-08,2.910877e-02
7.287181e-01,1.060023e-06,2.280146e-11,3.738380e-07,9.613922e-08,2.909854e-02
7.415899e-01,1.060023e-06,2.270897e-11,3.723215e-07,9.765575e-08,2.906820e-02
7.460000e-01,1.060023e-06,2.267737e-11,3.718034e-07,9.817390e-08,2.905784e-02
7.460000e-01,1.060023e-06,2.267737e-11,3.718034e-07,9.817390e-08,2.905784e-02
7.462776e-01,1.060023e-06,2.267538e-11,3.717708e-07,9.820649e-08,2.905719e-02
7.473878e-01,1.060023e-06,2.266744e-11,3.716405e-07,9.833680e-08,2.905458e-02
7.517487e-01,1.060023e-06,2.263624e-11,3.711291e-07,9.884824e-08,2.904435e-02
7.647849e-01,1.060023e-06,2.254326e-11,3.696045e-07,1.003729e-07,2.901385e-02
7.940000e-01,1.060022e-06,2.233624e-11,3.662104e-07,1.037673e-07,2.894595e-02
7.940000e-01,1.060022e-06,2.233624e-11,3.662104e-07,1.037673e-07,2.894595e-02
7.942776e-01,1.060022e-06,2.233428e-11,3.661783e-07,1.037993e-07,2.894531e-02
7.953878e-01,1.060022e-06,2.232646e-11,3.660500e-07,1.039277e-07,2.894274e-02
7.998107e-01,1.060022e-06,2.229530e-11,3.655391e-07,1.044386e-07,2.893252e-02
8.131823e-01,1.060022e-06,2.220136e-11,3.639990e-07,1.059788e-07,2.890171e-02
8.190000e-01,1.060022e-06,2.216062e-11,3.633310e-07,1.066468e-07,2.888835e-02
8.190000e-01,1.060022e-06,2.216062e-11,3.633310e-07,1.066468e-07,2.888835e-02
8.192776e-01,1.060022e-06,2.215868e-11,3.632992e-07,1.066787e-07,2.888771e-02
8.203878e-01,1.060022e-06,2.215091e-11,3.631719e-07,1.068060e-07,2.888517e-02
8.248421e-01,1.060022e-06,2.211978e-11,3.626615e-07,1.073164e-07,2.887495e-02
8.383845e-01,1.060022e-06,2.202540e-11,3.611141e-07,1.088639e-07,2.884400e-02
8.714069e-01,1.060022e-06,2.179694e-11,3.573683e-07,1.126099e-07,2.876907e-02
8.720000e-01,1.060022e-06,2.179286e-11,3.573014e-07,1.126768e-07,2.876773e-02
8.720000e-01,1.060022e-06,2.179286e-11,3.573014e-07,1.126768e-07,2.876773e-02
8.722776e-01,1.060022e-06,2.179095e-11,3.572701e-07,1.127082e-07,2.876710e-02
8.733878e-01,1.060022e-06,2.178331e-11,3.571448e-07,1.128334e-07,2.876460e-02
8.779065e-01,1.060022e-06,2.175226e-11,3.566357e-07,1.133426e-07,2.875441e-02
8.918032e-01,1.060022e-06,2.165703e-11,3.550744e-07,1.149040e-07,2.872318e-02
9.260010e-01,1.060021e-06,2.142445e-11,3.512611e-07,1.187175e-07,2.864689e-02
9.280000e-01,1.060021e-06,2.141093e-11,3.510395e-07,1.189391e-07,2.864246e-02
9.280000e-01,1.060021e-06,2.141093e-11,3.510395e-07,1.189391e-07,2.864246e-02
9.282776e-01,1.060021e-06,2.140906e-11,3.510087e-07,1.189699e-07,2.864184e-02
9.293878e-01,1.060021e-06,2.140155e-11,3.508857e-07,1.190929e-07,2.863938e-02
9.339718e-01,1.060021e-06,2.137061e-11,3.503783e-07,1.196003e-07,2.862923e-02
9.482324e-01,1.060021e-06,2.127461e-11,3.488044e-07,1.211743e-07,2.859775e-02
9.836482e-01,1.060021e-06,2.103806e-11,3.449260e-07,1.250530e-07,2.852016e-02
9.880000e-01,1.060021e-06,2.100918e-11,3.444525e-07,1.255265e-07,2.851069e-02
9.880000e-01,1.060021e-06,2.100918e-11,3.444525e-07,1.255265e-07,2.851069e-02
9.882776e-01,1.060021e-06,2.100734e-11,3.444223e-07,1.255567e-07,2.851008e-02
9.893878e-01,1.060021e-06,2.099998e-11,3.443016e-07,1.256774e-07,2.850767e-02
9.940392e-01,1.060021e-06,2.096917e-11,3.437965e-07,1.261826e-07,2.849756e-02
1.008679e+00,1.060021e-06,2.087248e-11,3.422113e-07,1.277678e-07,2.846585e-02
1.020000e+00,1.060021e-06,2.079802e-11,3.409905e-07,1.289887e-07,2.844143e-02
1.020000e+00,1.060021e-06,2.079802e-11,3.409905e-07,1.289887e-07,2.844143e-02
1.020278e+00,1.060021e-06,2.079620e-11,3.409606e-07,1.290186e-07,2.844083e-02
1.021388e+00,1.060021e-06,2.078891e-11,3.408411e-07,1.291381e-07,2.843844e-02
1.026074e+00,1.060021e-06,2.075818e-11,3.403373e-07,1.296419e-07,2.842837e-02
1.040912e+00,1.060021e-06,2.066119e-11,3.387470e-07,1.312324e-07,2.839655e-02
1.050000e+00,1.060021e-06,2.060200e-11,3.377766e-07,1.322028e-07,2.837714e-02
1.050000e+00,1.060021e-06,2.060200e-11,3.377766e-07,1.322028e-07,2.837714e-02
1.050278e+00,1.060021e-06,2.060019e-11,3.377470e-07,1.322324e-07,2.837655e-02
1.051388e+00,1.060021e-06,2.059298e-11,3.376287e-07,1.323508e-07,2.837418e-02
1.056106e+00,1.060021e-06,2.056233e-11,3.371262e-07,1.328533e-07,2.836413e-02
1.071127e+00,1.060020e-06,2.046507e-11,3.355315e-07,1.344480e-07,2.833223e-02
1.080000e+00,1.060020e-06,2.040783e-11,3.345931e-07,1.353865e-07,2.831345e-02
1.080000e+00,1.060020e-06,2.040783e-11,3.345931e-07,1.353865e-07,2.831345e-02
1.080278e+00,1.060020e-06,2.040604e-11,3.345638e-07,1.354158e-07,2.831287e-02
1.081388e+00,1.060020e-06,2.039889e-11,3.344466e-07,1.355330e-07,2.831052e-02
1.086138e+00,1.060020e-06,2.036833e-11,3.339455e-07,1.360341e-07,2.830050e-02
1.101340e+00,1.060020e-06,2.027083e-11,3.323470e-07,1.376328e-07,2.826852e-02
1.120000e+00,1.060020e-06,2.015179e-11,3.303952e-07,1.395847e-07,2.822948e-02
1.120000e+00,1.060020e-06,2.015179e-11,3.303952e-07,1.395847e-07,2.822948e-02
1.120278e+00,1.060020e-06,2.015003e-11,3.303663e-07,1.396136e-07,2.822890e-02
1.121388e+00,1.060020e-06,2.014297e-11,3.302505e-07,1.397293e-07,2.822658e-02
1.126179e+00,1.060020e-06,2.011253e-11,3.297515e-07,1.402284e-07,2.821660e-02
1.141619e+00,1.060020e-06,2.001475e-11,3.281484e-07,1.418316e-07,2.818453e-02
1.181061e+00,1.060020e-06,1.976713e-11,3.240885e-07,1.458918e-07,2.810331e-02
1.190000e+00,1.060020e-06,1.971144e-11,3.231754e-07,1.468049e-07,2.808505e-02
1.190000e+00,1.060020e-06,1.971144e-11,3.231754e-07,1.468049e-07,2.808505e-02
1.190278e+00,1.060020e-06,1.970971e-11,3.231471e-07,1.468332e-07,2.808448e-02
1.191388e+00,1.060020e-06,1.970281e-11,3.230339e-07,1.469464e-07,2.808221e-02
1.196249e+00,1.060020e-06,1.967261e-11,3.225387e-07,1.474416e-07,2.807231e-02
1.212098e+00,1.060020e-06,1.957445e-11,3.209294e-07,1.490510e-07,2.804012e-02
1.230000e+00,1.060019e-06,1.946417e-11,3.191213e-07,1.508592e-07,2.800395e-02
1.230000e+00,1.060019e-06,1.946417e-11,3.191213e-07,1.508592e-07,2.800395e-02
1.230278e+00,1.060019e-06,1.946247e-11,3.190934e-07,1.508871e-07,2.800339e-02
1.231388e+00,1.060019e-06,1.945565e-11,3.189816e-07,1.509989e-07,2.800115e-02
1.236288e+00,1.060019e-06,1.942559e-11,3.184887e-07,1.514918e-07,2.799129e-02
1.252366e+00,1.060019e-06,1.932727e-11,3.168768e-07,1.531039e-07,2.795904e-02
1.270000e+00,1.060019e-06,1.922002e-11,3.151183e-07,1.548624e-07,2.792387e-02
1.270000e+00,1.060019e-06,1.922002e-11,3.151183e-07,1.548624e-07,2.792387e-02
1.270278e+00,1.060019e-06,1.921834e-11,3.150907e-07,1.548900e-07,2.792331e-02
1.271388e+00,1.060019e-06,1.921160e-11,3.149804e-07,1.550004e-07,2.792111e-02
1.276326e+00,1.060019e-06,1.918169e-11,3.144899e-07,1.554909e-07,2.791129e-02
1.292631e+00,1.060019e-06,1.908325e-11,3.128759e-07,1.571050e-07,2.787901e-02
1.335094e+00,1.060019e-06,1.882923e-11,3.087112e-07,1.612700e-07,2.779569e-02
1.350000e+00,1.060019e-06,1.874088e-11,3.072626e-07,1.627187e-07,2.776671e-02
1.350000e+00,1.060019e-06,1.874088e-11,3.072626e-07,1.627187e-07,2.776671e-02
1.350278e+00,1.060019e-06,1.873924e-11,3.072357e-07,1.627456e-07,2.776618e-02
1.351388e+00,1.060019e-06,1.873267e-11,3.071281e-07,1.628532e-07,2.776402e-02
1.356401e+00,1.060019e-06,1.870307e-11,3.066427e-07,1.633386e-07,2.775431e-02
1.373150e+00,1.060019e-06,1.860448e-11,3.050263e-07,1.649551e-07,2.772198e-02
1.417192e+00,1.060018e-06,1.834772e-11,3.008166e-07,1.691650e-07,2.763776e-02
1.440000e+00,1.060018e-06,1.821616e-11,2.986597e-07,1.713221e-07,2.759461e-02
